treatment,plant,leaf,inquiline,date,count,,,,,,,,,,,,,,
a4,6,3,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,6,3,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,6,3,rotvol ml,19990810,,,,,,,,,,,,,,,
a4,6,3,headcap,19990810,,,,,,,,,,,,,,,
a4,6,3,other,19990810,,,,,,,,,,,,,,,
a4,6,3,volume ml,19990810,,,,,,,,,,,,,,,
a4,7,1,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,7,1,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,7,1,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,7,1,Sarraceniopus,19990810,0,,,,,,,,,,,,,,
a4,7,1,Habrotrocha,19990810,123,,,,,,,,,,,,,,
a4,7,1,rotvol ml,19990810,0.1,,,,,,,,,,,,,,
a4,7,1,headcap,19990810,0,,,,,,,,,,,,,,
a4,7,1,other,19990810,0,,,,,,,,,,,,,,
a4,7,1,volume ml,19990810,0.5,,,,,,,,,,,,,,
a4,7,2,Wyeomyia,19990810,,,,,,,,,,,,,,,
a4,7,2,Metriocnemus,19990810,,,,,,,,,,,,,,,
a4,7,2,Blaesoxipha,19990810,,,,,,,,,,,,,,,
a4,7,2,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,7,2,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,7,2,rotvol ml,19990810,,,,,,,,,,,,,,,
a4,7,2,headcap,19990810,,,,,,,,,,,,,,,
a4,7,2,other,19990810,,,,,,,,,,,,,,,
a4,7,2,volume ml,19990810,,,,,,,,,,,,,,,
a4,7,3,Wyeomyia,19990810,,,,,,,,,,,,,,,
a4,7,3,Metriocnemus,19990810,,,,,,,,,,,,,,,
a4,7,3,Blaesoxipha,19990810,,,,,,,,,,,,,,,
a4,7,3,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,7,3,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,7,3,rotvol ml,19990810,,,,,,,,,,,,,,,
a4,7,3,headcap,19990810,,,,,,,,,,,,,,,
a4,7,3,other,19990810,,,,,,,,,,,,,,,
a4,7,3,volume ml,19990810,,,,,,,,,,,,,,,
a4,8,1,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,8,1,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,8,1,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,8,1,Sarraceniopus,19990810,0,,,,,,,,,,,,,,
a4,8,1,Habrotrocha,19990810,23,,,,,,,,,,,,,,
a4,8,1,rotvol ml,19990810,0.5,,,,,,,,,,,,,,
a4,8,1,headcap,19990810,1,,,,,,,,,,,,,,
a4,8,1,other,19990810,0,,,,,,,,,,,,,,
a4,8,1,volume ml,19990810,1.2,,,,,,,,,,,,,,
a4,8,2,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,8,2,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,8,2,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,8,2,Sarraceniopus,19990810,0,,,,,,,,,,,,,,
a4,8,2,Habrotrocha,19990810,52,,,,,,,,,,,,,,
a4,8,2,rotvol ml,19990810,0.75,,,,,,,,,,,,,,
a4,8,2,headcap,19990810,4,,,,,,,,,,,,,,
a4,8,2,other,19990810,0,,,,,,,,,,,,,,
a4,8,2,volume ml,19990810,2,,,,,,,,,,,,,,
a4,8,3,Wyeomyia,19990810,,,,,,,,,,,,,,,
a4,8,3,Metriocnemus,19990810,,,,,,,,,,,,,,,
a4,8,3,Blaesoxipha,19990810,,,,,,,,,,,,,,,
a4,8,3,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,8,3,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,8,3,rotvol ml,19990810,,,,,,,,,,,,,,,
a4,8,3,headcap,19990810,,,,,,,,,,,,,,,
a4,8,3,other,19990810,,,,,,,,,,,,,,,
a4,8,3,volume ml,19990810,,,,,,,,,,,,,,,
a4,9,1,Wyeomyia,19990810,2,,,,,,,,,,,,,,
a4,9,1,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,9,1,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,9,1,Sarraceniopus,19990810,0,,,,,,,,,,,,,,
a4,9,1,Habrotrocha,19990810,19,,,,,,,,,,,,,,
a4,9,1,rotvol ml,19990810,1.5,,,,,,,,,,,,,,
a4,9,1,headcap,19990810,1,,,,,,,,,,,,,,
a4,9,1,other,19990810,0,,,,,,,,,,,,,,
a4,9,1,volume ml,19990810,5.2,,,,,,,,,,,,,,
a4,9,2,Wyeomyia,19990810,4,,,,,,,,,,,,,,
a4,9,2,Metriocnemus,19990810,1,,,,,,,,,,,,,,
a4,9,2,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,9,2,Sarraceniopus,19990810,0,,,,,,,,,,,,,,
a4,9,2,Habrotrocha,19990810,6,,,,,,,,,,,,,,
a4,9,2,rotvol ml,19990810,0.75,,,,,,,,,,,,,,
a4,9,2,headcap,19990810,0,,,,,,,,,,,,,,
a4,9,2,other,19990810,0,,,,,,,,,,,,,,
a4,9,2,volume ml,19990810,3.4,,,,,,,,,,,,,,
a4,9,3,Wyeomyia,19990810,3,,,,,,,,,,,,,,
a4,9,3,Metriocnemus,19990810,1,,,,,,,,,,,,,,
a4,9,3,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,9,3,Sarraceniopus,19990810,6,,,,,,,,,,,,,,
a4,9,3,Habrotrocha,19990810,22,,,,,,,,,,,,,,
a4,9,3,rotvol ml,19990810,1.25,,,,,,,,,,,,,,
a4,9,3,headcap,19990810,1,,,,,,,,,,,,,,
a4,9,3,other,19990810,0,,,,,,,,,,,,,,
a4,9,3,volume ml,19990810,5.7,,,,,,,,,,,,,,
a4,9,4,Wyeomyia,19990810,,,,,,,,,,,,,,,
a4,9,4,Metriocnemus,19990810,,,,,,,,,,,,,,,
a4,9,4,Blaesoxipha,19990810,,,,,,,,,,,,,,,
a4,9,4,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,9,4,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,9,4,rotvol ml,19990810,,,,,,,,,,,,,,,
a4,9,4,headcap,19990810,,,,,,,,,,,,,,,
a4,9,4,other,19990810,,,,,,,,,,,,,,,
a4,9,4,volume ml,19990810,,,,,,,,,,,,,,,
a4,10,1,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,10,1,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,10,1,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,10,1,Sarraceniopus,19990810,0,,,,,,,,,,,,,,
a4,10,1,Habrotrocha,19990810,29,,,,,,,,,,,,,,
a4,10,1,rotvol ml,19990810,0.75,,,,,,,,,,,,,,
a4,10,1,headcap,19990810,2,,,,,,,,,,,,,,
a4,10,1,other,19990810,0,,,,,,,,,,,,,,
a4,10,1,volume ml,19990810,3.3,,,,,,,,,,,,,,
a4,10,2,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,10,2,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,10,2,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,10,2,Sarraceniopus,19990810,0,,,,,,,,,,,,,,
a4,10,2,Habrotrocha,19990810,63,,,,,,,,,,,,,,
a4,10,2,rotvol ml,19990810,1,,,,,,,,,,,,,,
a4,10,2,headcap,19990810,0,,,,,,,,,,,,,,
a4,10,2,other,19990810,0,,,,,,,,,,,,,,
a4,10,2,volume ml,19990810,2.2,,,,,,,,,,,,,,
a4,10,3,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,10,3,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,10,3,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,10,3,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,10,3,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,10,3,rotvol ml,19990810,0,,,,,,,,,,,,,,
a4,10,3,headcap,19990810,0,,,,,,,,,,,,,,
a4,10,3,other,19990810,0,,,,,,,,,,,,,,
a4,10,3,volume ml,19990810,0.1,,,,,,,,,,,,,,
a4,10,4,Wyeomyia,19990810,,,,,,,,,,,,,,,
a4,10,4,Metriocnemus,19990810,,,,,,,,,,,,,,,
a4,10,4,Blaesoxipha,19990810,,,,,,,,,,,,,,,
a4,10,4,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,10,4,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,10,4,rotvol ml,19990810,,,,,,,,,,,,,,,
a4,10,4,headcap,19990810,,,,,,,,,,,,,,,
a4,10,4,other,19990810,,,,,,,,,,,,,,,
a4,10,4,volume ml,19990810,,,,,,,,,,,,,,,
a4,11,1,Wyeomyia,19990810,1,,,,,,,,,,,,,,
a4,11,1,Metriocnemus,19990810,2,,,,,,,,,,,,,,
a4,11,1,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,11,1,Sarraceniopus,19990810,0,,,,,,,,,,,,,,
a4,11,1,Habrotrocha,19990810,24,,,,,,,,,,,,,,
a4,11,1,rotvol ml,19990810,1,,,,,,,,,,,,,,
a4,11,1,headcap,19990810,3,,,,,,,,,,,,,,
a4,11,1,other,19990810,0,,,,,,,,,,,,,,
a4,11,1,volume ml,19990810,7.6,,,,,,,,,,,,,,
a4,11,2,Wyeomyia,19990810,2,,,,,,,,,,,,,,
a4,11,2,Metriocnemus,19990810,3,,,,,,,,,,,,,,
a4,11,2,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,11,2,Sarraceniopus,19990810,12,,,,,,,,,,,,,,
a4,11,2,Habrotrocha,19990810,14,,,,,,,,,,,,,,
a4,11,2,rotvol ml,19990810,1,,,,,,,,,,,,,,
a4,11,2,headcap,19990810,2,,,,,,,,,,,,,,
a4,11,2,other,19990810,0,,,,,,,,,,,,,,
a4,11,2,volume ml,19990810,4,,,,,,,,,,,,,,
a4,11,3,Wyeomyia,19990810,,,,,,,,,,,,,,,
a4,11,3,Metriocnemus,19990810,,,,,,,,,,,,,,,
a4,11,3,Blaesoxipha,19990810,,,,,,,,,,,,,,,
a4,11,3,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,11,3,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,11,3,rotvol ml,19990810,,,,,,,,,,,,,,,
a4,11,3,headcap,19990810,,,,,,,,,,,,,,,
a4,11,3,other,19990810,,,,,,,,,,,,,,,
a4,11,3,volume ml,19990810,,,,,,,,,,,,,,,
a4,12,1,Wyeomyia,19990810,1,,,,,,,,,,,,,,
a4,12,1,Metriocnemus,19990810,1,,,,,,,,,,,,,,
a4,12,1,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,12,1,Sarraceniopus,19990810,1,,,,,,,,,,,,,,
a4,12,1,Habrotrocha,19990810,18,,,,,,,,,,,,,,
a4,12,1,rotvol ml,19990810,0.75,,,,,,,,,,,,,,
a4,12,1,headcap,19990810,1,,,,,,,,,,,,,,
a4,12,1,other,19990810,0,,,,,,,,,,,,,,
a4,12,1,volume ml,19990810,2.4,,,,,,,,,,,,,,
a4,12,2,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,12,2,Metriocnemus,19990810,1,,,,,,,,,,,,,,
a4,12,2,Blaesoxipha,19990810,1,,,,,,,,,,,,,,
a4,12,2,Sarraceniopus,19990810,0,,,,,,,,,,,,,,
a4,12,2,Habrotrocha,19990810,19,,,,,,,,,,,,,,
a4,12,2,rotvol ml,19990810,0.2,,,,,,,,,,,,,,
a4,12,2,headcap,19990810,0,,,,,,,,,,,,,,
a4,12,2,other,19990810,0,,,,,,,,,,,,,,
a4,12,2,volume ml,19990810,0.4,,,,,,,,,,,,,,
a4,12,3,Wyeomyia,19990810,,,,,,,,,,,,,,,
a4,12,3,Metriocnemus,19990810,,,,,,,,,,,,,,,
a4,12,3,Blaesoxipha,19990810,,,,,,,,,,,,,,,
a4,12,3,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,12,3,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,12,3,rotvol ml,19990810,,,,,,,,,,,,,,,
a4,12,3,headcap,19990810,,,,,,,,,,,,,,,
a4,12,3,other,19990810,,,,,,,,,,,,,,,
a4,12,3,volume ml,19990810,,,,,,,,,,,,,,,
a4,13,1,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,13,1,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,13,1,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,13,1,Sarraceniopus,19990810,0,,,,,,,,,,,,,,
a4,13,1,Habrotrocha,19990810,3,,,,,,,,,,,,,,
a4,13,1,rotvol ml,19990810,1,,,,,,,,,,,,,,
a4,13,1,headcap,19990810,1,,,,,,,,,,,,,,
a4,13,1,other,19990810,0,,,,,,,,,,,,,,
a4,13,1,volume ml,19990810,4,,,,,,,,,,,,,,
a4,13,2,Wyeomyia,19990810,5,,,,,,,,,,,,,,
a4,13,2,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,13,2,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,13,2,Sarraceniopus,19990810,2,,,,,,,,,,,,,,
a4,13,2,Habrotrocha,19990810,21,,,,,,,,,,,,,,
a4,13,2,rotvol ml,19990810,0.75,,,,,,,,,,,,,,
a4,13,2,headcap,19990810,1,,,,,,,,,,,,,,
a4,13,2,other,19990810,0,,,,,,,,,,,,,,
a4,13,2,volume ml,19990810,2.3,,,,,,,,,,,,,,
a4,13,3,Wyeomyia,19990810,,,,,,,,,,,,,,,
a4,13,3,Metriocnemus,19990810,,,,,,,,,,,,,,,
a4,13,3,Blaesoxipha,19990810,,,,,,,,,,,,,,,
a4,13,3,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,13,3,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,13,3,rotvol ml,19990810,,,,,,,,,,,,,,,
a4,13,3,headcap,19990810,,,,,,,,,,,,,,,
a4,13,3,other,19990810,,,,,,,,,,,,,,,
a4,13,3,volume ml,19990810,,,,,,,,,,,,,,,
a4,14,1,Wyeomyia,19990810,2,,,,,,,,,,,,,,
a4,14,1,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,14,1,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,14,1,Sarraceniopus,19990810,1,,,,,,,,,,,,,,
a4,14,1,Habrotrocha,19990810,16,,,,,,,,,,,,,,
a4,14,1,rotvol ml,19990810,0.5,,,,,,,,,,,,,,
a4,14,1,headcap,19990810,6,,,,,,,,,,,,,,
a4,14,1,other,19990810,0,,,,,,,,,,,,,,
a4,14,1,volume ml,19990810,5.1,,,,,,,,,,,,,,
a4,14,2,Wyeomyia,19990810,17,,,,,,,,,,,,,,
a4,14,2,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,14,2,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,14,2,Sarraceniopus,19990810,4,,,,,,,,,,,,,,
a4,14,2,Habrotrocha,19990810,14,,,,,,,,,,,,,,
a4,14,2,rotvol ml,19990810,0.5,,,,,,,,,,,,,,
a4,14,2,headcap,19990810,2,,,,,,,,,,,,,,
a4,14,2,other,19990810,0,,,,,,,,,,,,,,
a4,14,2,volume ml,19990810,4.6,,,,,,,,,,,,,,
a4,14,3,Wyeomyia,19990810,,,,,,,,,,,,,,,
a4,14,3,Metriocnemus,19990810,,,,,,,,,,,,,,,
a4,14,3,Blaesoxipha,19990810,,,,,,,,,,,,,,,
a4,14,3,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,14,3,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,14,3,rotvol ml,19990810,,,,,,,,,,,,,,,
a4,14,3,headcap,19990810,,,,,,,,,,,,,,,
a4,14,3,other,19990810,,,,,,,,,,,,,,,
a4,14,3,volume ml,19990810,,,,,,,,,,,,,,,
a4,15,1,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,15,1,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,15,1,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,15,1,Sarraceniopus,19990810,0,,,,,,,,,,,,,,
a4,15,1,Habrotrocha,19990810,19,,,,,,,,,,,,,,
a4,15,1,rotvol ml,19990810,0.5,,,,,,,,,,,,,,
a4,15,1,headcap,19990810,1,,,,,,,,,,,,,,
a4,15,1,other,19990810,0,,,,,,,,,,,,,,
a4,15,1,volume ml,19990810,1.2,,,,,,,,,,,,,,
a4,15,2,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,15,2,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,15,2,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,15,2,Sarraceniopus,19990810,3,,,,,,,,,,,,,,
a4,15,2,Habrotrocha,19990810,24,,,,,,,,,,,,,,
a4,15,2,rotvol ml,19990810,0.25,,,,,,,,,,,,,,
a4,15,2,headcap,19990810,1,,,,,,,,,,,,,,
a4,15,2,other,19990810,0,,,,,,,,,,,,,,
a4,15,2,volume ml,19990810,0.5,,,,,,,,,,,,,,
a4,15,3,Wyeomyia,19990810,2,,,,,,,,,,,,,,
a4,15,3,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,15,3,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,15,3,Sarraceniopus,19990810,1,,,,,,,,,,,,,,
a4,15,3,Habrotrocha,19990810,22,,,,,,,,,,,,,,
a4,15,3,rotvol ml,19990810,0.5,,,,,,,,,,,,,,
a4,15,3,headcap,19990810,2,,,,,,,,,,,,,,
a4,15,3,other,19990810,0,,,,,,,,,,,,,,
a4,15,3,volume ml,19990810,0.8,,,,,,,,,,,,,,
a4,16,1,Wyeomyia,19990810,2,,,,,,,,,,,,,,
a4,16,1,Metriocnemus,19990810,1,,,,,,,,,,,,,,
a4,16,1,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,16,1,Sarraceniopus,19990810,8,,,,,,,,,,,,,,
a4,16,1,Habrotrocha,19990810,41,,,,,,,,,,,,,,
a4,16,1,rotvol ml,19990810,0.5,,,,,,,,,,,,,,
a4,16,1,headcap,19990810,1,,,,,,,,,,,,,,
a4,16,1,other,19990810,0,,,,,,,,,,,,,,
a4,16,1,volume ml,19990810,3.2,,,,,,,,,,,,,,
a4,16,2,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,16,2,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,16,2,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,16,2,Sarraceniopus,19990810,5,,,,,,,,,,,,,,
a4,16,2,Habrotrocha,19990810,19,,,,,,,,,,,,,,
a4,16,2,rotvol ml,19990810,0.5,,,,,,,,,,,,,,
a4,16,2,headcap,19990810,2,,,,,,,,,,,,,,
a4,16,2,other,19990810,0,,,,,,,,,,,,,,
a4,16,2,volume ml,19990810,1.4,,,,,,,,,,,,,,
a4,16,3,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,16,3,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,16,3,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,16,3,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,16,3,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,16,3,rotvol ml,19990810,0,,,,,,,,,,,,,,
a4,16,3,headcap,19990810,0,,,,,,,,,,,,,,
a4,16,3,other,19990810,0,,,,,,,,,,,,,,
a4,16,3,volume ml,19990810,0.2,,,,,,,,,,,,,,
a4,17,1,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,17,1,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,17,1,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,17,1,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,17,1,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,17,1,rotvol ml,19990810,0,,,,,,,,,,,,,,
a4,17,1,headcap,19990810,0,,,,,,,,,,,,,,
a4,17,1,other,19990810,0,,,,,,,,,,,,,,
a4,17,1,volume ml,19990810,0.2,,,,,,,,,,,,,,
a4,17,2,Wyeomyia,19990810,,,,,,,,,,,,,,,
a4,17,2,Metriocnemus,19990810,,,,,,,,,,,,,,,
a4,17,2,Blaesoxipha,19990810,,,,,,,,,,,,,,,
a4,17,2,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,17,2,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,17,2,rotvol ml,19990810,,,,,,,,,,,,,,,
a4,17,2,headcap,19990810,,,,,,,,,,,,,,,
a4,17,2,other,19990810,,,,,,,,,,,,,,,
a4,17,2,volume ml,19990810,,,,,,,,,,,,,,,
a4,17,3,Wyeomyia,19990810,,,,,,,,,,,,,,,
a4,17,3,Metriocnemus,19990810,,,,,,,,,,,,,,,
a4,17,3,Blaesoxipha,19990810,,,,,,,,,,,,,,,
a4,17,3,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,17,3,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,17,3,rotvol ml,19990810,,,,,,,,,,,,,,,
a4,17,3,headcap,19990810,,,,,,,,,,,,,,,
a4,17,3,other,19990810,,,,,,,,,,,,,,,
a4,17,3,volume ml,19990810,,,,,,,,,,,,,,,
a4,18,1,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,18,1,Metriocnemus,19990810,1,,,,,,,,,,,,,,
a4,18,1,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,18,1,Sarraceniopus,19990810,2,,,,,,,,,,,,,,
a4,18,1,Habrotrocha,19990810,33,,,,,,,,,,,,,,
a4,18,1,rotvol ml,19990810,0.25,,,,,,,,,,,,,,
a4,18,1,headcap,19990810,7,,,,,,,,,,,,,,
a4,18,1,other,19990810,0,,,,,,,,,,,,,,
a4,18,1,volume ml,19990810,6,,,,,,,,,,,,,,
a4,18,2,Wyeomyia,19990810,2,,,,,,,,,,,,,,
a4,18,2,Metriocnemus,19990810,1,,,,,,,,,,,,,,
a4,18,2,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,18,2,Sarraceniopus,19990810,0,,,,,,,,,,,,,,
a4,18,2,Habrotrocha,19990810,14,,,,,,,,,,,,,,
a4,18,2,rotvol ml,19990810,1,,,,,,,,,,,,,,
a4,18,2,headcap,19990810,3,,,,,,,,,,,,,,
a4,18,2,other,19990810,0,,,,,,,,,,,,,,
a4,18,2,volume ml,19990810,14,,,,,,,,,,,,,,
a4,18,3,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,18,3,Metriocnemus,19990810,1,,,,,,,,,,,,,,
a4,18,3,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,18,3,Sarraceniopus,19990810,3,,,,,,,,,,,,,,
a4,18,3,Habrotrocha,19990810,13,,,,,,,,,,,,,,
a4,18,3,rotvol ml,19990810,0.5,,,,,,,,,,,,,,
a4,18,3,headcap,19990810,0,,,,,,,,,,,,,,
a4,18,3,other,19990810,0,,,,,,,,,,,,,,
a4,18,3,volume ml,19990810,0.8,,,,,,,,,,,,,,
a4,18,4,Wyeomyia,19990810,,,,,,,,,,,,,,,
a4,18,4,Metriocnemus,19990810,,,,,,,,,,,,,,,
a4,18,4,Blaesoxipha,19990810,,,,,,,,,,,,,,,
a4,18,4,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,18,4,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,18,4,rotvol ml,19990810,,,,,,,,,,,,,,,
a4,18,4,headcap,19990810,,,,,,,,,,,,,,,
a4,18,4,other,19990810,,,,,,,,,,,,,,,
a4,18,4,volume ml,19990810,,,,,,,,,,,,,,,
a4,19,1,Wyeomyia,19990810,3,,,,,,,,,,,,,,
a4,19,1,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,19,1,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,19,1,Sarraceniopus,19990810,4,,,,,,,,,,,,,,
a4,19,1,Habrotrocha,19990810,17,,,,,,,,,,,,,,
a4,19,1,rotvol ml,19990810,0.5,,,,,,,,,,,,,,
a4,19,1,headcap,19990810,2,,,,,,,,,,,,,,
a4,19,1,other,19990810,0,,,,,,,,,,,,,,
a4,19,1,volume ml,19990810,4.3,,,,,,,,,,,,,,
a4,19,2,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,19,2,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,19,2,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,19,2,Sarraceniopus,19990810,6,,,,,,,,,,,,,,
a4,19,2,Habrotrocha,19990810,11,,,,,,,,,,,,,,
a4,19,2,rotvol ml,19990810,0.75,,,,,,,,,,,,,,
a4,19,2,headcap,19990810,0,,,,,,,,,,,,,,
a4,19,2,other,19990810,0,,,,,,,,,,,,,,
a4,19,2,volume ml,19990810,2.4,,,,,,,,,,,,,,
a4,19,3,Wyeomyia,19990810,3,,,,,,,,,,,,,,
a4,19,3,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,19,3,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,19,3,Sarraceniopus,19990810,5,,,,,,,,,,,,,,
a4,19,3,Habrotrocha,19990810,17,,,,,,,,,,,,,,
a4,19,3,rotvol ml,19990810,0.75,,,,,,,,,,,,,,
a4,19,3,headcap,19990810,0,,,,,,,,,,,,,,
a4,19,3,other,19990810,0,,,,,,,,,,,,,,
a4,19,3,volume ml,19990810,2.6,,,,,,,,,,,,,,
a4,19,4,Wyeomyia,19990810,,,,,,,,,,,,,,,
a4,19,4,Metriocnemus,19990810,,,,,,,,,,,,,,,
a4,19,4,Blaesoxipha,19990810,,,,,,,,,,,,,,,
a4,19,4,Sarraceniopus,19990810,,,,,,,,,,,,,,,
a4,19,4,Habrotrocha,19990810,,,,,,,,,,,,,,,
a4,19,4,rotvol ml,19990810,,,,,,,,,,,,,,,
a4,19,4,headcap,19990810,,,,,,,,,,,,,,,
a4,19,4,other,19990810,,,,,,,,,,,,,,,
a4,19,4,volume ml,19990810,,,,,,,,,,,,,,,
a4,20,1,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,20,1,Metriocnemus,19990810,4,,,,,,,,,,,,,,
a4,20,1,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,20,1,Sarraceniopus,19990810,2,,,,,,,,,,,,,,
a4,20,1,Habrotrocha,19990810,31,,,,,,,,,,,,,,
a4,20,1,rotvol ml,19990810,0.75,,,,,,,,,,,,,,
a4,20,1,headcap,19990810,0,,,,,,,,,,,,,,
a4,20,1,other,19990810,0,,,,,,,,,,,,,,
a4,20,1,volume ml,19990810,2.6,,,,,,,,,,,,,,
a4,20,2,Wyeomyia,19990810,0,,,,,,,,,,,,,,
a4,20,2,Metriocnemus,19990810,0,,,,,,,,,,,,,,
a4,20,2,Blaesoxipha,19990810,0,,,,,,,,,,,,,,
a4,20,2,Sarraceniopus,19990810,0,,,,,,,,,,,,,,
a4,20,2,Habrotrocha,19990810,7,,,,,,,,,,,,,,
a4,20,2,rotvol ml,19990810,0.25,,,,,,,,,,,,,,
a4,20,2,headcap,19990810,1,,,,,,,,,,,,,,
a4,20,2,other,19990810,0,,,,,,,,,,,,,,
a4,20,2,volume ml,19990810,1.2,,,,,,,,,,,,,,
a4,20,3,Wyeomyia,19990810,,,,,,,,,,,,,,,
a4,20,3,Metriocnemus,19990810,,,,,,,,,,,,,,,
a4,20,3,Blaesoxipha,19990810,,,,,,,,,,,,,,,
a4,20,3,Sarraceniopus,19990810,,,,,,,,,,,,,,,
